frame_timestamp,matched_ground_truth_timestamp,ground_truth_delta_us,velodyne_file,Cam1,Cam2,Cam3,Cam4,Cam5
1328389997851250,1328389997853555,2305,1328389997851250.bin,1328389997851250.jpg,1328389997851250.jpg,1328389997851250.jpg,1328389997851250.jpg,1328389997851250.jpg
1328389998051217,1328389998049493,1724,1328389998051217.bin,1328389998051217.jpg,1328389998051217.jpg,1328389998051217.jpg,1328389998051217.jpg,1328389998051217.jpg
1328389998251188,1328389998250662,526,1328389998251188.bin,1328389998251188.jpg,1328389998251188.jpg,1328389998251188.jpg,1328389998251188.jpg,1328389998251188.jpg
1328389998451156,1328389998451817,661,1328389998451156.bin,1328389998451156.jpg,1328389998451156.jpg,1328389998451156.jpg,1328389998451156.jpg,1328389998451156.jpg
1328389998651120,1328389998653079,1959,1328389998651120.bin,1328389998651120.jpg,1328389998651120.jpg,1328389998651120.jpg,1328389998651120.jpg,1328389998651120.jpg
1328389998851089,1328389998853738,2649,1328389998851089.bin,1328389998851089.jpg,1328389998851089.jpg,1328389998851089.jpg,1328389998851089.jpg,1328389998851089.jpg
1328389999051054,1328389999053799,2745,1328389999051054.bin,1328389999051054.jpg,1328389999051054.jpg,1328389999051054.jpg,1328389999051054.jpg,1328389999051054.jpg
1328389999251024,1328389999253799,2775,1328389999251024.bin,1328389999251024.jpg,1328389999251024.jpg,1328389999251024.jpg,1328389999251024.jpg,1328389999251024.jpg
1328389999450989,1328389999448114,2875,1328389999450989.bin,1328389999450989.jpg,1328389999450989.jpg,1328389999450989.jpg,1328389999450989.jpg,1328389999450989.jpg
1328389999650991,1328389999653645,2654,1328389999650991.bin,1328389999650991.jpg,1328389999650991.jpg,1328389999650991.jpg,1328389999650991.jpg,1328389999650991.jpg
1328389999850933,1328389999853695,2762,1328389999850933.bin,1328389999850933.jpg,1328389999850933.jpg,1328389999850933.jpg,1328389999850933.jpg,1328389999850933.jpg
1328390000050884,1328390000048135,2749,1328390000050884.bin,1328390000050884.jpg,1328390000050884.jpg,1328390000050884.jpg,1328390000050884.jpg,1328390000050884.jpg
1328390000250861,1328390000249301,1560,1328390000250861.bin,1328390000250861.jpg,1328390000250861.jpg,1328390000250861.jpg,1328390000250861.jpg,1328390000250861.jpg
1328390000450828,1328390000450478,350,1328390000450828.bin,1328390000450828.jpg,1328390000450828.jpg,1328390000450828.jpg,1328390000450828.jpg,1328390000450828.jpg
1328390000650793,1328390000654156,3363,1328390000650793.bin,1328390000650793.jpg,1328390000650793.jpg,1328390000650793.jpg,1328390000650793.jpg,1328390000650793.jpg
1328390000850762,1328390000853530,2768,1328390000850762.bin,1328390000850762.jpg,1328390000850762.jpg,1328390000850762.jpg,1328390000850762.jpg,1328390000850762.jpg
1328390001050722,1328390001047969,2753,1328390001050722.bin,1328390001050722.jpg,1328390001050722.jpg,1328390001050722.jpg,1328390001050722.jpg,1328390001050722.jpg
1328390001250722,1328390001249210,1512,1328390001250722.bin,1328390001250722.jpg,1328390001250722.jpg,1328390001250722.jpg,1328390001250722.jpg,1328390001250722.jpg
1328390001450662,1328390001450361,301,1328390001450662.bin,1328390001450662.jpg,1328390001450662.jpg,1328390001450662.jpg,1328390001450662.jpg,1328390001450662.jpg
1328390001650772,1328390001651609,837,1328390001650772.bin,1328390001650772.jpg,1328390001650772.jpg,1328390001650772.jpg,1328390001650772.jpg,1328390001650772.jpg
1328390001850597,1328390001852735,2138,1328390001850597.bin,1328390001850597.jpg,1328390001850597.jpg,1328390001850597.jpg,1328390001850597.jpg,1328390001850597.jpg
1328390002050565,1328390002053759,3194,1328390002050565.bin,1328390002050565.jpg,1328390002050565.jpg,1328390002050565.jpg,1328390002050565.jpg,1328390002050565.jpg
1328390002250538,1328390002253657,3119,1328390002250538.bin,1328390002250538.jpg,1328390002250538.jpg,1328390002250538.jpg,1328390002250538.jpg,1328390002250538.jpg
1328390002450499,1328390002448892,1607,1328390002450499.bin,1328390002450499.jpg,1328390002450499.jpg,1328390002450499.jpg,1328390002450499.jpg,1328390002450499.jpg
1328390002650495,1328390002650133,362,1328390002650495.bin,1328390002650495.jpg,1328390002650495.jpg,1328390002650495.jpg,1328390002650495.jpg,1328390002650495.jpg
1328390002850437,1328390002851341,904,1328390002850437.bin,1328390002850437.jpg,1328390002850437.jpg,1328390002850437.jpg,1328390002850437.jpg,1328390002850437.jpg
1328390003050407,1328390003052614,2207,1328390003050407.bin,1328390003050407.jpg,1328390003050407.jpg,1328390003050407.jpg,1328390003050407.jpg,1328390003050407.jpg
1328390003250372,1328390003253709,3337,1328390003250372.bin,1328390003250372.jpg,1328390003250372.jpg,1328390003250372.jpg,1328390003250372.jpg,1328390003250372.jpg
1328390003450336,1328390003453882,3546,1328390003450336.bin,1328390003450336.jpg,1328390003450336.jpg,1328390003450336.jpg,1328390003450336.jpg,1328390003450336.jpg
1328390003650329,1328390003654049,3720,1328390003650329.bin,1328390003650329.jpg,1328390003650329.jpg,1328390003650329.jpg,1328390003650329.jpg,1328390003650329.jpg
1328390003850274,1328390003853773,3499,1328390003850274.bin,1328390003850274.jpg,1328390003850274.jpg,1328390003850274.jpg,1328390003850274.jpg,1328390003850274.jpg
1328390004050240,1328390004053694,3454,1328390004050240.bin,1328390004050240.jpg,1328390004050240.jpg,1328390004050240.jpg,1328390004050240.jpg,1328390004050240.jpg
1328390004250233,1328390004253878,3645,1328390004250233.bin,1328390004250233.jpg,1328390004250233.jpg,1328390004250233.jpg,1328390004250233.jpg,1328390004250233.jpg
1328390004450178,1328390004446999,3179,1328390004450178.bin,1328390004450178.jpg,1328390004450178.jpg,1328390004450178.jpg,1328390004450178.jpg,1328390004450178.jpg
1328390004650144,1328390004654191,4047,1328390004650144.bin,1328390004650144.jpg,1328390004650144.jpg,1328390004650144.jpg,1328390004650144.jpg,1328390004650144.jpg
1328390004850104,1328390004853804,3700,1328390004850104.bin,1328390004850104.jpg,1328390004850104.jpg,1328390004850104.jpg,1328390004850104.jpg,1328390004850104.jpg
1328390005050095,1328390005045458,4637,1328390005050095.bin,1328390005050095.jpg,1328390005050095.jpg,1328390005050095.jpg,1328390005050095.jpg,1328390005050095.jpg
1328390005250043,1328390005254512,4469,1328390005250043.bin,1328390005250043.jpg,1328390005250043.jpg,1328390005250043.jpg,1328390005250043.jpg,1328390005250043.jpg
1328390005450010,1328390005453655,3645,1328390005450010.bin,1328390005450010.jpg,1328390005450010.jpg,1328390005450010.jpg,1328390005450010.jpg,1328390005450010.jpg
1328390005650008,1328390005653695,3687,1328390005650008.bin,1328390005650008.jpg,1328390005650008.jpg,1328390005650008.jpg,1328390005650008.jpg,1328390005650008.jpg
1328390005849946,1328390005846824,3122,1328390005849946.bin,1328390005849946.jpg,1328390005849946.jpg,1328390005849946.jpg,1328390005849946.jpg,1328390005849946.jpg
1328390006049903,1328390006047937,1966,1328390006049903.bin,1328390006049903.jpg,1328390006049903.jpg,1328390006049903.jpg,1328390006049903.jpg,1328390006049903.jpg
1328390006249880,1328390006249310,570,1328390006249880.bin,1328390006249880.jpg,1328390006249880.jpg,1328390006249880.jpg,1328390006249880.jpg,1328390006249880.jpg
1328390006449884,1328390006450468,584,1328390006449884.bin,1328390006449884.jpg,1328390006449884.jpg,1328390006449884.jpg,1328390006449884.jpg,1328390006449884.jpg
1328390006649816,1328390006651662,1846,1328390006649816.bin,1328390006649816.jpg,1328390006649816.jpg,1328390006649816.jpg,1328390006649816.jpg,1328390006649816.jpg
1328390006849784,1328390006852856,3072,1328390006849784.bin,1328390006849784.jpg,1328390006849784.jpg,1328390006849784.jpg,1328390006849784.jpg,1328390006849784.jpg
1328390007049754,1328390007045610,4144,1328390007049754.bin,1328390007049754.jpg,1328390007049754.jpg,1328390007049754.jpg,1328390007049754.jpg,1328390007049754.jpg
1328390007249719,1328390007253661,3942,1328390007249719.bin,1328390007249719.jpg,1328390007249719.jpg,1328390007249719.jpg,1328390007249719.jpg,1328390007249719.jpg
1328390007449685,1328390007446243,3442,1328390007449685.bin,1328390007449685.jpg,1328390007449685.jpg,1328390007449685.jpg,1328390007449685.jpg,1328390007449685.jpg
1328390007649663,1328390007647447,2216,1328390007649663.bin,1328390007649663.jpg,1328390007649663.jpg,1328390007649663.jpg,1328390007649663.jpg,1328390007649663.jpg
1328390007849619,1328390007854074,4455,1328390007849619.bin,1328390007849619.jpg,1328390007849619.jpg,1328390007849619.jpg,1328390007849619.jpg,1328390007849619.jpg
1328390008049577,1328390008053631,4054,1328390008049577.bin,1328390008049577.jpg,1328390008049577.jpg,1328390008049577.jpg,1328390008049577.jpg,1328390008049577.jpg
1328390008249556,1328390008253707,4151,1328390008249556.bin,1328390008249556.jpg,1328390008249556.jpg,1328390008249556.jpg,1328390008249556.jpg,1328390008249556.jpg
1328390008449525,1328390008453538,4013,1328390008449525.bin,1328390008449525.jpg,1328390008449525.jpg,1328390008449525.jpg,1328390008449525.jpg,1328390008449525.jpg
1328390008649491,1328390008645727,3764,1328390008649491.bin,1328390008649491.jpg,1328390008649491.jpg,1328390008649491.jpg,1328390008649491.jpg,1328390008649491.jpg
1328390008849460,1328390008847294,2166,1328390008849460.bin,1328390008849460.jpg,1328390008849460.jpg,1328390008849460.jpg,1328390008849460.jpg,1328390008849460.jpg
1328390009049415,1328390009048447,968,1328390009049415.bin,1328390009049415.jpg,1328390009049415.jpg,1328390009049415.jpg,1328390009049415.jpg,1328390009049415.jpg
1328390009249428,1328390009249671,243,1328390009249428.bin,1328390009249428.jpg,1328390009249428.jpg,1328390009249428.jpg,1328390009249428.jpg,1328390009249428.jpg
1328390009449375,1328390009450769,1394,1328390009449375.bin,1328390009449375.jpg,1328390009449375.jpg,1328390009449375.jpg,1328390009449375.jpg,1328390009449375.jpg
1328390009649330,1328390009652096,2766,1328390009649330.bin,1328390009649330.jpg,1328390009649330.jpg,1328390009649330.jpg,1328390009649330.jpg,1328390009649330.jpg
1328390009849293,1328390009853726,4433,1328390009849293.bin,1328390009849293.jpg,1328390009849293.jpg,1328390009849293.jpg,1328390009849293.jpg,1328390009849293.jpg
1328390010049261,1328390010043924,5337,1328390010049261.bin,1328390010049261.jpg,1328390010049261.jpg,1328390010049261.jpg,1328390010049261.jpg,1328390010049261.jpg
1328390010249236,1328390010253921,4685,1328390010249236.bin,1328390010249236.jpg,1328390010249236.jpg,1328390010249236.jpg,1328390010249236.jpg,1328390010249236.jpg
1328390010449197,1328390010444358,4839,1328390010449197.bin,1328390010449197.jpg,1328390010449197.jpg,1328390010449197.jpg,1328390010449197.jpg,1328390010449197.jpg
1328390010649162,1328390010654206,5044,1328390010649162.bin,1328390010649162.jpg,1328390010649162.jpg,1328390010649162.jpg,1328390010649162.jpg,1328390010649162.jpg
1328390010849132,1328390010846784,2348,1328390010849132.bin,1328390010849132.jpg,1328390010849132.jpg,1328390010849132.jpg,1328390010849132.jpg,1328390010849132.jpg
1328390011049091,1328390011045465,3626,1328390011049091.bin,1328390011049091.jpg,1328390011049091.jpg,1328390011049091.jpg,1328390011049091.jpg,1328390011049091.jpg
1328390011249070,1328390011245077,3993,1328390011249070.bin,1328390011249070.jpg,1328390011249070.jpg,1328390011249070.jpg,1328390011249070.jpg,1328390011249070.jpg
1328390011449036,1328390011446234,2802,1328390011449036.bin,1328390011449036.jpg,1328390011449036.jpg,1328390011449036.jpg,1328390011449036.jpg,1328390011449036.jpg
1328390011649002,1328390011647438,1564,1328390011649002.bin,1328390011649002.jpg,1328390011649002.jpg,1328390011649002.jpg,1328390011649002.jpg,1328390011649002.jpg
1328390011848968,1328390011844094,4874,1328390011848968.bin,1328390011848968.jpg,1328390011848968.jpg,1328390011848968.jpg,1328390011848968.jpg,1328390011848968.jpg
1328390012048928,1328390012045408,3520,1328390012048928.bin,1328390012048928.jpg,1328390012048928.jpg,1328390012048928.jpg,1328390012048928.jpg,1328390012048928.jpg
1328390012248903,1328390012253577,4674,1328390012248903.bin,1328390012248903.jpg,1328390012248903.jpg,1328390012248903.jpg,1328390012248903.jpg,1328390012248903.jpg
1328390012448899,1328390012453800,4901,1328390012448899.bin,1328390012448899.jpg,1328390012448899.jpg,1328390012448899.jpg,1328390012448899.jpg,1328390012448899.jpg
1328390012648837,1328390012653525,4688,1328390012648837.bin,1328390012648837.jpg,1328390012648837.jpg,1328390012648837.jpg,1328390012648837.jpg,1328390012648837.jpg
1328390012848811,1328390012844013,4798,1328390012848811.bin,1328390012848811.jpg,1328390012848811.jpg,1328390012848811.jpg,1328390012848811.jpg,1328390012848811.jpg
1328390013048792,1328390013043866,4926,1328390013048792.bin,1328390013048792.jpg,1328390013048792.jpg,1328390013048792.jpg,1328390013048792.jpg,1328390013048792.jpg
1328390013248743,1328390013245402,3341,1328390013248743.bin,1328390013248743.jpg,1328390013248743.jpg,1328390013248743.jpg,1328390013248743.jpg,1328390013248743.jpg
1328390013448710,1328390013446194,2516,1328390013448710.bin,1328390013448710.jpg,1328390013448710.jpg,1328390013448710.jpg,1328390013448710.jpg,1328390013448710.jpg
1328390013648689,1328390013646675,2014,1328390013648689.bin,1328390013648689.jpg,1328390013648689.jpg,1328390013648689.jpg,1328390013648689.jpg,1328390013648689.jpg
1328390013848664,1328390013847988,676,1328390013848664.bin,1328390013848664.jpg,1328390013848664.jpg,1328390013848664.jpg,1328390013848664.jpg,1328390013848664.jpg
1328390014048610,1328390014043786,4824,1328390014048610.bin,1328390014048610.jpg,1328390014048610.jpg,1328390014048610.jpg,1328390014048610.jpg,1328390014048610.jpg
1328390014248578,1328390014243899,4679,1328390014248578.bin,1328390014248578.jpg,1328390014248578.jpg,1328390014248578.jpg,1328390014248578.jpg,1328390014248578.jpg
1328390014448543,1328390014443994,4549,1328390014448543.bin,1328390014448543.jpg,1328390014448543.jpg,1328390014448543.jpg,1328390014448543.jpg,1328390014448543.jpg
1328390014648512,1328390014645435,3077,1328390014648512.bin,1328390014648512.jpg,1328390014648512.jpg,1328390014648512.jpg,1328390014648512.jpg,1328390014648512.jpg
1328390014848477,1328390014845919,2558,1328390014848477.bin,1328390014848477.jpg,1328390014848477.jpg,1328390014848477.jpg,1328390014848477.jpg,1328390014848477.jpg
1328390015048445,1328390015043947,4498,1328390015048445.bin,1328390015048445.jpg,1328390015048445.jpg,1328390015048445.jpg,1328390015048445.jpg,1328390015048445.jpg
1328390015248412,1328390015246059,2353,1328390015248412.bin,1328390015248412.jpg,1328390015248412.jpg,1328390015248412.jpg,1328390015248412.jpg,1328390015248412.jpg
1328390015448381,1328390015447187,1194,1328390015448381.bin,1328390015448381.jpg,1328390015448381.jpg,1328390015448381.jpg,1328390015448381.jpg,1328390015448381.jpg
1328390015648376,1328390015648343,33,1328390015648376.bin,1328390015648376.jpg,1328390015648376.jpg,1328390015648376.jpg,1328390015648376.jpg,1328390015648376.jpg
1328390015848314,1328390015843997,4317,1328390015848314.bin,1328390015848314.jpg,1328390015848314.jpg,1328390015848314.jpg,1328390015848314.jpg,1328390015848314.jpg
1328390016048362,1328390016045107,3255,1328390016048362.bin,1328390016048362.jpg,1328390016048362.jpg,1328390016048362.jpg,1328390016048362.jpg,1328390016048362.jpg
1328390016248250,1328390016246177,2073,1328390016248250.bin,1328390016248250.jpg,1328390016248250.jpg,1328390016248250.jpg,1328390016248250.jpg,1328390016248250.jpg
1328390016448214,1328390016447387,827,1328390016448214.bin,1328390016448214.jpg,1328390016448214.jpg,1328390016448214.jpg,1328390016448214.jpg,1328390016448214.jpg
1328390016648182,1328390016644241,3941,1328390016648182.bin,1328390016648182.jpg,1328390016648182.jpg,1328390016648182.jpg,1328390016648182.jpg,1328390016648182.jpg
1328390016848151,1328390016844819,3332,1328390016848151.bin,1328390016848151.jpg,1328390016848151.jpg,1328390016848151.jpg,1328390016848151.jpg,1328390016848151.jpg
1328390017048116,1328390017045911,2205,1328390017048116.bin,1328390017048116.jpg,1328390017048116.jpg,1328390017048116.jpg,1328390017048116.jpg,1328390017048116.jpg
1328390017248084,1328390017247563,521,1328390017248084.bin,1328390017248084.jpg,1328390017248084.jpg,1328390017248084.jpg,1328390017248084.jpg,1328390017248084.jpg
1328390017448053,1328390017443578,4475,1328390017448053.bin,1328390017448053.jpg,1328390017448053.jpg,1328390017448053.jpg,1328390017448053.jpg,1328390017448053.jpg
1328390017648026,1328390017646079,1947,1328390017648026.bin,1328390017648026.jpg,1328390017648026.jpg,1328390017648026.jpg,1328390017648026.jpg,1328390017648026.jpg
1328390017847988,1328390017847205,783,1328390017847988.bin,1328390017847988.jpg,1328390017847988.jpg,1328390017847988.jpg,1328390017847988.jpg,1328390017847988.jpg
1328390018047968,1328390018048619,651,1328390018047968.bin,1328390018047968.jpg,1328390018047968.jpg,1328390018047968.jpg,1328390018047968.jpg,1328390018047968.jpg
